userid,fcnname,actionid,actiontype,time,input,output,quizq,actualoutput,result,finalguess
srockhil,SumBetween,443,eval_input,2020-02-21 17:53:54,101 100,0,,,,
srockhil,SumBetween,444,eval_input,2020-02-21 17:53:57,99 100,199,,,,
srockhil,SumBetween,445,eval_input,2020-02-21 17:54:41,5 14,95,,,,
srockhil,SumBetween,446,eval_input,2020-02-21 17:54:43,5 4,0,,,,
srockhil,SumBetween,447,eval_input,2020-02-21 17:54:45,5 7,18,,,,
srockhil,SumBetween,448,eval_input,2020-02-21 17:55:04,5 8,26,,,,
srockhil,SumBetween,449,eval_input,2020-02-21 17:55:05,5 9,35,,,,
srockhil,SumBetween,450,eval_input,2020-02-21 17:55:07,5 10,45,,,,
srockhil,SumBetween,451,eval_input,2020-02-21 17:56:03,5 11,56,,,,
srockhil,SumBetween,452,eval_input,2020-02-21 17:56:21,5 5,5,,,,
srockhil,SumBetween,453,eval_input,2020-02-21 17:56:25,5 6,11,,,,
srockhil,SumBetween,454,eval_input,2020-02-21 17:56:42,5 7,18,,,,
srockhil,SumBetween,455,eval_input,2020-02-21 17:59:52,3 6,18,,,,
srockhil,SumBetween,456,quiz_answer,2020-02-21 18:56:16,"2,5",14,0,14,true,
srockhil,SumBetween,457,quiz_answer,2020-02-21 18:56:25,"5,2",0,1,0,true,
srockhil,SumBetween,458,quiz_answer,2020-02-21 18:57:00,"-2,3",0,2,3,false,
srockhil,SumBetween,459,eval_input,2020-02-21 18:57:07,-2 5,12,,,,
srockhil,SumBetween,460,quiz_answer,2020-02-21 18:57:55,"2,5",14,0,14,true,
srockhil,SumBetween,461,quiz_answer,2020-02-21 18:58:05,"5,2",0,1,0,true,
srockhil,SumBetween,462,quiz_answer,2020-02-21 19:11:30,"-2,3",3,2,3,true,
srockhil,SumBetween,463,final_answer,2020-02-21 19:11:32,,,,,,first input + sum from first input to second input
srockhil,SecondIntoFirstDivisible,464,eval_input,2020-02-21 19:14:02,0 0,true,,,,
srockhil,SecondIntoFirstDivisible,465,eval_input,2020-02-21 19:14:03,0 1,true,,,,
srockhil,SecondIntoFirstDivisible,466,eval_input,2020-02-21 19:14:04,0 2,true,,,,
srockhil,SecondIntoFirstDivisible,467,eval_input,2020-02-21 19:14:05,0 3,true,,,,
srockhil,SecondIntoFirstDivisible,468,eval_input,2020-02-21 19:14:06,0 4,true,,,,
srockhil,SecondIntoFirstDivisible,469,eval_input,2020-02-21 19:14:06,0 5,true,,,,
srockhil,SecondIntoFirstDivisible,470,eval_input,2020-02-21 19:14:08,0 60,true,,,,
srockhil,SecondIntoFirstDivisible,471,eval_input,2020-02-21 19:14:10,0 80,true,,,,
srockhil,SecondIntoFirstDivisible,472,eval_input,2020-02-21 19:14:13,0 823,true,,,,
srockhil,SecondIntoFirstDivisible,473,eval_input,2020-02-21 19:14:16,0 82,true,,,,
srockhil,SecondIntoFirstDivisible,474,eval_input,2020-02-21 19:14:18,0 543,true,,,,
srockhil,SecondIntoFirstDivisible,475,eval_input,2020-02-21 19:14:20,0 -1,true,,,,
srockhil,SecondIntoFirstDivisible,476,eval_input,2020-02-21 19:14:22,0 -4,true,,,,
srockhil,SecondIntoFirstDivisible,477,eval_input,2020-02-21 19:14:23,0 -42,true,,,,
srockhil,SecondIntoFirstDivisible,478,eval_input,2020-02-21 19:14:24,0 -424,true,,,,
srockhil,SecondIntoFirstDivisible,479,eval_input,2020-02-21 19:14:28,1 0,false,,,,
srockhil,SecondIntoFirstDivisible,480,eval_input,2020-02-21 19:14:29,2 0,false,,,,
srockhil,SecondIntoFirstDivisible,481,eval_input,2020-02-21 19:14:29,3 0,false,,,,
srockhil,SecondIntoFirstDivisible,482,eval_input,2020-02-21 19:14:30,4 0,false,,,,
srockhil,SecondIntoFirstDivisible,483,eval_input,2020-02-21 19:14:31,5 0,false,,,,
srockhil,SecondIntoFirstDivisible,484,eval_input,2020-02-21 19:14:32,6 0,false,,,,
srockhil,SecondIntoFirstDivisible,485,eval_input,2020-02-21 19:14:32,7 0,false,,,,
srockhil,SecondIntoFirstDivisible,486,eval_input,2020-02-21 19:14:33,8 0,false,,,,
srockhil,SecondIntoFirstDivisible,487,eval_input,2020-02-21 19:14:37,293 0,false,,,,
srockhil,SecondIntoFirstDivisible,488,eval_input,2020-02-21 19:14:39,-12 0,false,,,,
srockhil,SecondIntoFirstDivisible,489,eval_input,2020-02-21 19:14:42,-2 0,false,,,,
srockhil,SecondIntoFirstDivisible,490,eval_input,2020-02-21 19:14:44,-6 0,false,,,,
srockhil,SecondIntoFirstDivisible,491,eval_input,2020-02-21 19:14:49,2 2,true,,,,
srockhil,SecondIntoFirstDivisible,492,eval_input,2020-02-21 19:14:51,2 3,false,,,,
srockhil,SecondIntoFirstDivisible,493,eval_input,2020-02-21 19:14:52,2 4,false,,,,
srockhil,SecondIntoFirstDivisible,494,eval_input,2020-02-21 19:14:53,2 5,false,,,,
srockhil,SecondIntoFirstDivisible,495,eval_input,2020-02-21 19:14:54,2 6,false,,,,
srockhil,SecondIntoFirstDivisible,496,eval_input,2020-02-21 19:14:54,2 7,false,,,,
srockhil,SecondIntoFirstDivisible,497,eval_input,2020-02-21 19:14:56,2 2,true,,,,
srockhil,SecondIntoFirstDivisible,498,eval_input,2020-02-21 19:14:58,2 1,true,,,,
srockhil,SecondIntoFirstDivisible,499,eval_input,2020-02-21 19:15:02,2 2,true,,,,
srockhil,SecondIntoFirstDivisible,500,eval_input,2020-02-21 19:15:04,2 -3,false,,,,
srockhil,SecondIntoFirstDivisible,501,eval_input,2020-02-21 19:15:07,2 -4,false,,,,
srockhil,SecondIntoFirstDivisible,502,eval_input,2020-02-21 19:15:08,2 -5,false,,,,
srockhil,SecondIntoFirstDivisible,503,eval_input,2020-02-21 19:15:09,2 -6,false,,,,
srockhil,SecondIntoFirstDivisible,504,eval_input,2020-02-21 19:15:09,2 -7,false,,,,
srockhil,SecondIntoFirstDivisible,505,eval_input,2020-02-21 19:15:10,2 -8,false,,,,
srockhil,SecondIntoFirstDivisible,506,eval_input,2020-02-21 19:15:11,2 -9,false,,,,
srockhil,SecondIntoFirstDivisible,507,eval_input,2020-02-21 19:15:13,2 -123,false,,,,
srockhil,SecondIntoFirstDivisible,508,eval_input,2020-02-21 19:15:19,-10000 -123,false,,,,
srockhil,SecondIntoFirstDivisible,509,eval_input,2020-02-21 19:15:21,-1001 -123,false,,,,
srockhil,SecondIntoFirstDivisible,510,eval_input,2020-02-21 19:24:56,-100 -123,false,,,,
srockhil,SecondIntoFirstDivisible,511,eval_input,2020-02-21 19:24:58,0 -123,true,,,,
srockhil,SecondIntoFirstDivisible,512,eval_input,2020-02-21 19:25:01,0 -120,true,,,,
srockhil,SecondIntoFirstDivisible,513,eval_input,2020-02-21 19:25:04,0 2,true,,,,
srockhil,SecondIntoFirstDivisible,514,eval_input,2020-02-21 19:25:05,0 3,true,,,,
srockhil,SecondIntoFirstDivisible,515,eval_input,2020-02-21 19:25:05,0 4,true,,,,
srockhil,SecondIntoFirstDivisible,516,eval_input,2020-02-21 19:25:08,4 4,true,,,,
srockhil,SecondIntoFirstDivisible,517,eval_input,2020-02-21 19:25:11,3 4,false,,,,
srockhil,SecondIntoFirstDivisible,518,eval_input,2020-02-21 19:25:12,2 4,false,,,,
srockhil,SecondIntoFirstDivisible,519,eval_input,2020-02-21 19:25:13,1 4,false,,,,
srockhil,SecondIntoFirstDivisible,520,eval_input,2020-02-21 19:25:14,0 4,true,,,,
srockhil,SecondIntoFirstDivisible,521,eval_input,2020-02-21 19:25:17,-1 4,false,,,,
srockhil,SecondIntoFirstDivisible,522,eval_input,2020-02-21 19:25:19,-2 4,false,,,,
srockhil,SecondIntoFirstDivisible,523,eval_input,2020-02-21 19:25:22,-3 4,false,,,,
srockhil,SecondIntoFirstDivisible,524,eval_input,2020-02-21 19:25:23,-4 4,true,,,,
srockhil,SecondIntoFirstDivisible,525,eval_input,2020-02-21 19:25:25,-5 4,false,,,,
srockhil,SecondIntoFirstDivisible,526,eval_input,2020-02-21 19:25:26,-6 4,false,,,,
srockhil,SecondIntoFirstDivisible,527,eval_input,2020-02-21 19:25:30,4 4,true,,,,
srockhil,SecondIntoFirstDivisible,528,eval_input,2020-02-21 19:25:42,4 5,false,,,,
srockhil,SecondIntoFirstDivisible,529,eval_input,2020-02-21 19:25:44,4 6,false,,,,
srockhil,SecondIntoFirstDivisible,530,eval_input,2020-02-21 19:25:46,6 6,true,,,,
srockhil,SecondIntoFirstDivisible,531,eval_input,2020-02-21 19:25:51,0 6,true,,,,
srockhil,SecondIntoFirstDivisible,532,eval_input,2020-02-21 19:25:54,-6 6,true,,,,
srockhil,SecondIntoFirstDivisible,533,quiz_answer,2020-02-21 19:26:11,"8,2",false,0,true,false,
srockhil,SecondIntoFirstDivisible,534,eval_input,2020-02-21 19:26:18,8 3,false,,,,
srockhil,SecondIntoFirstDivisible,535,cheat_attempt,2020-02-21 19:26:26,8 2,true,,,,
srockhil,SecondIntoFirstDivisible,536,eval_input,2020-02-21 19:26:27,8 3,false,,,,
srockhil,SecondIntoFirstDivisible,537,eval_input,2020-02-21 19:26:31,8 4,true,,,,
srockhil,SecondIntoFirstDivisible,538,eval_input,2020-02-21 19:26:33,8 6,false,,,,
srockhil,SecondIntoFirstDivisible,539,eval_input,2020-02-21 19:26:36,8 0,false,,,,
srockhil,SecondIntoFirstDivisible,540,eval_input,2020-02-21 19:26:37,8 1,true,,,,
srockhil,SecondIntoFirstDivisible,541,eval_input,2020-02-21 19:26:42,16 4,true,,,,
srockhil,SecondIntoFirstDivisible,542,eval_input,2020-02-21 19:26:47,16 1,true,,,,
srockhil,SecondIntoFirstDivisible,543,eval_input,2020-02-21 19:26:48,16 2,true,,,,
srockhil,SecondIntoFirstDivisible,544,eval_input,2020-02-21 19:26:52,16 8,true,,,,
srockhil,SecondIntoFirstDivisible,545,eval_input,2020-02-21 19:26:54,16 6,false,,,,
srockhil,SecondIntoFirstDivisible,546,eval_input,2020-02-21 19:26:56,16 7,false,,,,
srockhil,SecondIntoFirstDivisible,547,eval_input,2020-02-21 19:26:59,16 16,true,,,,
srockhil,SecondIntoFirstDivisible,548,eval_input,2020-02-21 19:27:01,16 0,false,,,,
srockhil,SecondIntoFirstDivisible,549,quiz_answer,2020-02-21 19:27:17,"8,2",true,0,true,true,
srockhil,SecondIntoFirstDivisible,550,quiz_answer,2020-02-21 19:27:20,"2,8",false,1,false,true,
srockhil,SecondIntoFirstDivisible,551,quiz_answer,2020-02-21 19:27:24,"0,2",false,2,true,false,
srockhil,SecondIntoFirstDivisible,552,eval_input,2020-02-21 19:27:34,0 10,true,,,,
srockhil,SecondIntoFirstDivisible,553,quiz_answer,2020-02-21 19:28:03,"8,2",true,0,true,true,
srockhil,SecondIntoFirstDivisible,554,quiz_answer,2020-02-21 19:28:06,"2,8",false,1,false,true,
srockhil,SecondIntoFirstDivisible,555,quiz_answer,2020-02-21 19:28:10,"0,2",true,2,true,true,
srockhil,SecondIntoFirstDivisible,556,final_answer,2020-02-21 19:28:12,,,,,,if the second input is a factor of the first
ksang1,Average,0,eval_input,2020-02-23 11:23:31,2,2,,,,
ksang1,Average,1,eval_input,2020-02-23 11:23:34,2 4,3,,,,
ksang1,Average,2,eval_input,2020-02-23 11:23:37,0,0,,,,
ksang1,Average,3,eval_input,2020-02-23 11:23:38,1,1,,,,
ksang1,Average,4,eval_input,2020-02-23 11:23:39,2,2,,,,
ksang1,Average,5,eval_input,2020-02-23 11:23:42,1 2,1.5,,,,
ksang1,Average,6,eval_input,2020-02-23 11:23:48,5 5,5,,,,
ksang1,Average,7,eval_input,2020-02-23 11:23:51,0 10,5,,,,
ksang1,Average,8,eval_input,2020-02-23 11:23:55,-3 20,8.5,,,,
ksang1,Average,9,eval_input,2020-02-23 11:24:04,0 0 0,0,,,,
ksang1,Average,10,eval_input,2020-02-23 11:24:08,0 2 0,0.6666666666666666,,,,
ksang1,Average,11,quiz_answer,2020-02-23 11:24:39,1 8 24,11,0,11,true,
ksang1,Average,12,quiz_answer,2020-02-23 11:24:47,8 1 24,11,1,11,true,
ksang1,Average,13,quiz_answer,2020-02-23 11:24:54,1 2 3 14,5,2,5,true,
ksang1,Average,14,final_answer,2020-02-23 11:24:57,,,,,,This function takes the average of the numbers in the list.
ksang1,SumBetween,15,eval_input,2020-02-23 11:25:34,3 1,0,,,,
ksang1,SumBetween,16,eval_input,2020-02-23 11:25:37,3 0,0,,,,
ksang1,SumBetween,17,eval_input,2020-02-23 11:25:39,3 3,3,,,,
ksang1,SumBetween,18,eval_input,2020-02-23 11:25:40,3 2,0,,,,
ksang1,SumBetween,19,eval_input,2020-02-23 11:25:43,3 -3,0,,,,
ksang1,SumBetween,20,eval_input,2020-02-23 11:25:44,3 10,52,,,,
ksang1,SumBetween,21,eval_input,2020-02-23 11:25:51,3 11,63,,,,
ksang1,SumBetween,22,eval_input,2020-02-23 11:26:08,3 3,3,,,,
ksang1,SumBetween,23,eval_input,2020-02-23 11:26:09,3 4,7,,,,
ksang1,SumBetween,24,eval_input,2020-02-23 11:26:11,3 5,12,,,,
ksang1,SumBetween,25,eval_input,2020-02-23 11:26:19,3 6,18,,,,
ksang1,SumBetween,26,eval_input,2020-02-23 11:26:21,3 7,25,,,,
ksang1,SumBetween,27,eval_input,2020-02-23 11:26:22,3 8,33,,,,
ksang1,SumBetween,28,eval_input,2020-02-23 11:26:23,3 9,42,,,,
ksang1,SumBetween,29,eval_input,2020-02-23 11:26:28,1 1,1,,,,
ksang1,SumBetween,30,eval_input,2020-02-23 11:26:29,1 2,3,,,,
ksang1,SumBetween,31,eval_input,2020-02-23 11:26:30,1 3,6,,,,
ksang1,SumBetween,32,eval_input,2020-02-23 11:26:31,1 4,10,,,,
ksang1,SumBetween,33,eval_input,2020-02-23 11:26:32,1 5,15,,,,
ksang1,SumBetween,34,eval_input,2020-02-23 11:26:42,1 -2,0,,,,
ksang1,SumBetween,35,quiz_answer,2020-02-23 11:27:25,"2,5",14,0,14,true,
ksang1,SumBetween,36,quiz_answer,2020-02-23 11:27:29,"5,2",0,1,0,true,
ksang1,SumBetween,37,quiz_answer,2020-02-23 11:27:41,"-2,3",3,2,3,true,
ksang1,SumBetween,38,final_answer,2020-02-23 11:27:42,,,,,,"Given the first number, if the second number is greater than the first number,  it is (first number + (1 + 2 + 3 +... secondnumber)"
ksang1,SumParityBool,39,eval_input,2020-02-23 11:27:53,1,true,,,,
ksang1,SumParityBool,40,eval_input,2020-02-23 11:27:55,2,false,,,,
ksang1,SumParityBool,41,eval_input,2020-02-23 11:27:56,3,true,,,,
ksang1,SumParityBool,42,eval_input,2020-02-23 11:27:56,4,false,,,,
ksang1,SumParityBool,43,eval_input,2020-02-23 11:27:57,5,true,,,,
ksang1,SumParityBool,44,eval_input,2020-02-23 11:27:59,101,true,,,,
ksang1,SumParityBool,45,eval_input,2020-02-23 11:28:04,102,false,,,,
ksang1,SumParityBool,46,eval_input,2020-02-23 11:28:05,-3,true,,,,
ksang1,SumParityBool,47,eval_input,2020-02-23 11:28:07,-4,false,,,,
ksang1,SumParityBool,48,eval_input,2020-02-23 11:28:09,-5,true,,,,
ksang1,SumParityBool,49,eval_input,2020-02-23 11:28:15,1 1,false,,,,
ksang1,SumParityBool,50,eval_input,2020-02-23 11:28:18,1 2,true,,,,
ksang1,SumParityBool,51,eval_input,2020-02-23 11:28:22,1 101 2,false,,,,
ksang1,SumParityBool,52,quiz_answer,2020-02-23 11:28:39,333,true,0,true,true,
ksang1,SumParityBool,53,quiz_answer,2020-02-23 11:28:44,-8 3,true,1,true,true,
ksang1,SumParityBool,54,quiz_answer,2020-02-23 11:28:47,1 0 1,false,2,false,true,
ksang1,SumParityBool,55,final_answer,2020-02-23 11:28:49,,,,,,"If the sum of list is odd, return true"
ksang1,Induced,56,eval_input,2020-02-23 11:29:49,1,0,,,,
ksang1,Induced,57,eval_input,2020-02-23 11:29:50,2,1,,,,
ksang1,Induced,58,eval_input,2020-02-23 11:29:51,3,3,,,,
ksang1,Induced,59,eval_input,2020-02-23 11:29:53,4,6,,,,
ksang1,Induced,60,eval_input,2020-02-23 11:29:57,5,10,,,,
ksang1,Induced,61,eval_input,2020-02-23 11:29:59,6,15,,,,
ksang1,Induced,62,eval_input,2020-02-23 11:30:01,7,21,,,,
ksang1,Induced,63,eval_input,2020-02-23 11:30:02,8,28,,,,
ksang1,Induced,64,eval_input,2020-02-23 11:30:24,-1,1,,,,
ksang1,Induced,65,eval_input,2020-02-23 11:30:26,-4,10,,,,
ksang1,Induced,66,eval_input,2020-02-23 11:30:33,-2,3,,,,
ksang1,Induced,67,eval_input,2020-02-23 11:30:35,-1,1,,,,
ksang1,Induced,68,eval_input,2020-02-23 11:30:41,-2,3,,,,
ksang1,Induced,69,eval_input,2020-02-23 11:30:43,-3,6,,,,
ksang1,Induced,70,eval_input,2020-02-23 11:30:45,-4,10,,,,
ksang1,Induced,71,eval_input,2020-02-23 11:31:22,0,0,,,,
ksang1,Induced,72,quiz_answer,2020-02-23 11:32:40,11,55,0,55,true,
ksang1,Induced,73,quiz_answer,2020-02-23 11:32:54,9,45,1,36,false,
ksang1,Induced,74,eval_input,2020-02-23 11:33:11,1,0,,,,
ksang1,Induced,75,cheat_attempt,2020-02-23 11:33:15,11,55,,,,
ksang1,Induced,76,quiz_answer,2020-02-23 11:33:49,11,45,0,55,false,
ksang1,Induced,77,final_answer,2020-02-23 11:33:52,,,,,,"Given input  = 0 or 1, inputs greater = 1+2+3+...+x_n, where n is the input number"
ksang1,FirstIntoSecondDivisible,78,eval_input,2020-02-23 11:34:12,2 3,false,,,,
ksang1,FirstIntoSecondDivisible,79,eval_input,2020-02-23 11:34:14,2 4,true,,,,
ksang1,FirstIntoSecondDivisible,80,eval_input,2020-02-23 11:34:15,2 0,true,,,,
ksang1,FirstIntoSecondDivisible,81,eval_input,2020-02-23 11:34:17,1 0,true,,,,
ksang1,FirstIntoSecondDivisible,82,eval_input,2020-02-23 11:34:19,0 1,false,,,,
ksang1,FirstIntoSecondDivisible,83,eval_input,2020-02-23 11:34:31,1 2,true,,,,
ksang1,FirstIntoSecondDivisible,84,eval_input,2020-02-23 11:34:32,1 3,true,,,,
ksang1,FirstIntoSecondDivisible,85,eval_input,2020-02-23 11:34:33,1 4,true,,,,
ksang1,FirstIntoSecondDivisible,86,eval_input,2020-02-23 11:34:34,1 5,true,,,,
ksang1,FirstIntoSecondDivisible,87,eval_input,2020-02-23 11:34:35,1 6,true,,,,
ksang1,FirstIntoSecondDivisible,88,eval_input,2020-02-23 11:34:36,1 7,true,,,,
ksang1,FirstIntoSecondDivisible,89,eval_input,2020-02-23 11:34:38,1 -1,true,,,,
ksang1,FirstIntoSecondDivisible,90,eval_input,2020-02-23 11:34:40,1 -41,true,,,,
ksang1,FirstIntoSecondDivisible,91,eval_input,2020-02-23 11:34:44,1 1,true,,,,
ksang1,FirstIntoSecondDivisible,92,eval_input,2020-02-23 11:34:46,2 1,false,,,,
ksang1,FirstIntoSecondDivisible,93,eval_input,2020-02-23 11:34:48,2 2,true,,,,
ksang1,FirstIntoSecondDivisible,94,eval_input,2020-02-23 11:34:49,2 3,false,,,,
ksang1,FirstIntoSecondDivisible,95,eval_input,2020-02-23 11:34:50,2 4,true,,,,
ksang1,FirstIntoSecondDivisible,96,eval_input,2020-02-23 11:34:51,2 5,false,,,,
ksang1,FirstIntoSecondDivisible,97,eval_input,2020-02-23 11:34:53,2 6,true,,,,
ksang1,FirstIntoSecondDivisible,98,eval_input,2020-02-23 11:34:58,3 3,true,,,,
ksang1,FirstIntoSecondDivisible,99,eval_input,2020-02-23 11:34:59,3 9,true,,,,
ksang1,FirstIntoSecondDivisible,100,eval_input,2020-02-23 11:35:01,3 7,false,,,,
ksang1,FirstIntoSecondDivisible,101,quiz_answer,2020-02-23 11:35:13,"2,8",true,0,true,true,
ksang1,FirstIntoSecondDivisible,102,quiz_answer,2020-02-23 11:35:16,"8,2",false,1,false,true,
ksang1,FirstIntoSecondDivisible,103,quiz_answer,2020-02-23 11:35:21,"2,0",true,2,true,true,
ksang1,FirstIntoSecondDivisible,104,final_answer,2020-02-23 11:35:22,,,,,,If the second number is divisible by the first
dli72,SumParityBool,0,eval_input,2020-02-25 10:39:17,1 2 3 4 5,true,,,,
dli72,SumParityBool,1,eval_input,2020-02-25 10:39:20,5 4 3 2 1,true,,,,
dli72,SumParityBool,2,eval_input,2020-02-25 10:39:26,1 6 2 5 3,true,,,,
dli72,SumParityBool,3,eval_input,2020-02-25 10:39:31,8 6 4 9 2,true,,,,
dli72,SumParityBool,4,eval_input,2020-02-25 10:39:45,-1 -2 -3 0 5,true,,,,
dli72,SumParityBool,5,eval_input,2020-02-25 10:39:55,12 13,true,,,,
dli72,SumParityBool,6,eval_input,2020-02-25 10:39:57,12,false,,,,
dli72,SumParityBool,7,eval_input,2020-02-25 10:40:04,1 2 3,false,,,,
dli72,SumParityBool,8,eval_input,2020-02-25 10:40:07,1 2 3 4,false,,,,
dli72,SumParityBool,9,eval_input,2020-02-25 10:40:39,9 7 0 1 6 3,false,,,,
dli72,SumParityBool,10,eval_input,2020-02-25 10:40:41,9 7 0 1 6 3 6,false,,,,
dli72,SumParityBool,11,eval_input,2020-02-25 10:41:06,1 2,true,,,,
dli72,SumParityBool,12,eval_input,2020-02-25 10:41:14,-7 19,false,,,,
dli72,SumParityBool,13,eval_input,2020-02-25 10:41:32,1,true,,,,
dli72,SumParityBool,14,eval_input,2020-02-25 10:42:08,1 5 9,true,,,,
dli72,SumParityBool,15,eval_input,2020-02-25 10:42:17,1 3,false,,,,
dli72,SumParityBool,16,eval_input,2020-02-25 10:42:18,1 4,true,,,,
dli72,SumParityBool,17,eval_input,2020-02-25 10:42:19,1 5,false,,,,
dli72,SumParityBool,18,eval_input,2020-02-25 10:42:20,1 6,true,,,,
dli72,SumParityBool,19,eval_input,2020-02-25 10:42:21,1 7,false,,,,
dli72,SumParityBool,20,eval_input,2020-02-25 10:42:22,1 8,true,,,,
dli72,SumParityBool,21,eval_input,2020-02-25 10:42:48,4,false,,,,
dli72,SumParityBool,22,eval_input,2020-02-25 10:42:49,1,true,,,,
dli72,SumParityBool,23,eval_input,2020-02-25 10:42:50,2,false,,,,
dli72,SumParityBool,24,eval_input,2020-02-25 10:42:51,3,true,,,,
dli72,SumParityBool,25,eval_input,2020-02-25 10:42:53,1 5,false,,,,
dli72,SumParityBool,26,eval_input,2020-02-25 10:42:55,1 4,true,,,,
dli72,SumParityBool,27,eval_input,2020-02-25 10:42:57,17 19,false,,,,
dli72,SumParityBool,28,eval_input,2020-02-25 10:42:59,17 18,true,,,,
dli72,SumParityBool,29,quiz_answer,2020-02-25 10:43:26,333,true,0,true,true,
dli72,SumParityBool,30,quiz_answer,2020-02-25 10:43:32,-8 3,true,1,true,true,
dli72,SumParityBool,31,quiz_answer,2020-02-25 10:43:36,1 0 1,false,2,false,true,
dli72,SumParityBool,32,final_answer,2020-02-25 10:43:40,,,,,,Returns whether the sum of all numbers in the list is odd.
dli72,FirstIntoSecondDivisible,33,eval_input,2020-02-25 10:44:03,1 2,true,,,,
dli72,FirstIntoSecondDivisible,34,eval_input,2020-02-25 10:44:10,3 2,false,,,,
dli72,FirstIntoSecondDivisible,35,eval_input,2020-02-25 10:44:13,2 2,true,,,,
dli72,FirstIntoSecondDivisible,36,eval_input,2020-02-25 10:44:16,2 3,false,,,,
dli72,FirstIntoSecondDivisible,37,eval_input,2020-02-25 10:44:19,2 1,false,,,,
dli72,FirstIntoSecondDivisible,38,eval_input,2020-02-25 10:44:23,5 5,true,,,,
dli72,FirstIntoSecondDivisible,39,eval_input,2020-02-25 10:44:25,5 4,false,,,,
dli72,FirstIntoSecondDivisible,40,eval_input,2020-02-25 10:44:29,2 4,true,,,,
dli72,FirstIntoSecondDivisible,41,eval_input,2020-02-25 10:44:36,-2 4,true,,,,
dli72,FirstIntoSecondDivisible,42,eval_input,2020-02-25 10:44:37,0 4,false,,,,
dli72,FirstIntoSecondDivisible,43,eval_input,2020-02-25 10:44:40,0 5,false,,,,
dli72,FirstIntoSecondDivisible,44,eval_input,2020-02-25 10:45:08,12 1,false,,,,
dli72,FirstIntoSecondDivisible,45,eval_input,2020-02-25 10:45:08,12 2,false,,,,
dli72,FirstIntoSecondDivisible,46,eval_input,2020-02-25 10:45:09,12 3,false,,,,
dli72,FirstIntoSecondDivisible,47,eval_input,2020-02-25 10:45:10,12 4,false,,,,
dli72,FirstIntoSecondDivisible,48,eval_input,2020-02-25 10:45:10,12 5,false,,,,
dli72,FirstIntoSecondDivisible,49,eval_input,2020-02-25 10:45:11,12 6,false,,,,
dli72,FirstIntoSecondDivisible,50,eval_input,2020-02-25 10:45:12,12 7,false,,,,
dli72,FirstIntoSecondDivisible,51,eval_input,2020-02-25 10:45:12,12 8,false,,,,
dli72,FirstIntoSecondDivisible,52,eval_input,2020-02-25 10:45:15,1 12,true,,,,
dli72,FirstIntoSecondDivisible,53,eval_input,2020-02-25 10:45:17,2 12,true,,,,
dli72,FirstIntoSecondDivisible,54,eval_input,2020-02-25 10:45:17,3 12,true,,,,
dli72,FirstIntoSecondDivisible,55,eval_input,2020-02-25 10:45:18,34 12,false,,,,
dli72,FirstIntoSecondDivisible,56,eval_input,2020-02-25 10:45:19,4 12,true,,,,
dli72,FirstIntoSecondDivisible,57,eval_input,2020-02-25 10:45:20,5 12,false,,,,
dli72,FirstIntoSecondDivisible,58,eval_input,2020-02-25 10:45:22,6 12,true,,,,
dli72,FirstIntoSecondDivisible,59,eval_input,2020-02-25 10:45:22,7 12,false,,,,
dli72,FirstIntoSecondDivisible,60,eval_input,2020-02-25 10:45:25,-1 12,true,,,,
dli72,FirstIntoSecondDivisible,61,eval_input,2020-02-25 10:45:28,-1 0,true,,,,
dli72,FirstIntoSecondDivisible,62,eval_input,2020-02-25 10:45:29,123435 0,true,,,,
dli72,FirstIntoSecondDivisible,63,quiz_answer,2020-02-25 10:45:49,"2,8",true,0,true,true,
dli72,FirstIntoSecondDivisible,64,quiz_answer,2020-02-25 10:45:55,"8,2",false,1,false,true,
dli72,FirstIntoSecondDivisible,65,quiz_answer,2020-02-25 10:45:59,"2,0",true,2,true,true,
dli72,FirstIntoSecondDivisible,66,final_answer,2020-02-25 10:46:00,,,,,,Checks if the first integer divides the second integer
dli72,Induced,67,eval_input,2020-02-25 10:46:10,1,0,,,,
dli72,Induced,68,eval_input,2020-02-25 10:46:11,2,1,,,,
dli72,Induced,69,eval_input,2020-02-25 10:46:12,3,3,,,,
dli72,Induced,70,eval_input,2020-02-25 10:46:12,4,6,,,,
dli72,Induced,71,eval_input,2020-02-25 10:46:13,5,10,,,,
dli72,Induced,72,eval_input,2020-02-25 10:46:14,6,15,,,,
dli72,Induced,73,eval_input,2020-02-25 10:46:16,7,21,,,,
dli72,Induced,74,eval_input,2020-02-25 10:46:17,8,28,,,,
dli72,Induced,75,eval_input,2020-02-25 10:46:19,100,4950,,,,
dli72,Induced,76,eval_input,2020-02-25 10:46:24,-1,1,,,,
dli72,Induced,77,eval_input,2020-02-25 10:46:25,-2,3,,,,
dli72,Induced,78,eval_input,2020-02-25 10:46:27,-3,6,,,,
dli72,Induced,79,eval_input,2020-02-25 10:46:28,-4,10,,,,
dli72,Induced,80,eval_input,2020-02-25 10:46:29,-100,5050,,,,
dli72,Induced,81,quiz_answer,2020-02-25 10:48:30,11,55,0,55,true,
dli72,Induced,82,quiz_answer,2020-02-25 10:48:35,9,36,1,36,true,
dli72,Induced,83,quiz_answer,2020-02-25 10:48:41,6,15,2,15,true,
dli72,Induced,84,final_answer,2020-02-25 10:48:42,,,,,,Returns n*(n-1)/2.
